Farmer_ID,First Name,Last Name,Phone Number,Age,Gender,State of Residence,Education_Level,Years_in_Farming,Has_Bank_Account,Bank Account,Bank Name,Digital_Literacy_Level,Cooperative_Member,Agribusiness_Training
FARMER_824,Funke,Obi,08160943668,35,Female,Katsina,Secondary,9,True,9547340575,Union Bank,Low,True,True
FARMER_825,Aishat,Danjuma,08130539618,33,Male,Ogun,Tertiary,4,False,,,Low,True,False
FARMER_826,Chijioke,Nwachukwu,08135259813,27,Female,Taraba,None,8,True,2836432013,First Bank,Low,True,False
FARMER_827,Adaobi,Adedoyin,09184239492,34,Female,Kogi,Primary,3,True,2555628919,GTBank,Medium,True,True
FARMER_828,Femi,Ibe,09059286723,30,Male,FCT,Tertiary,4,True,7224391130,UBA,High,True,True
FARMER_829,Musa,Nwosu,08023971867,30,Female,Adamawa,None,10,False,,,High,True,False
FARMER_830,Femi,Adebayo,08161014141,24,Male,Edo,Secondary,4,True,5050336302,Wema Bank,High,False,False
FARMER_831,Funke,Ogbonna,09130374488,27,Male,Yobe,Secondary,6,True,0422491700,First Bank,Medium,True,True
FARMER_832,Segun,Obi,09063228785,19,Female,Akwa Ibom,None,9,True,1392566954,Stanbic IBTC,Low,True,True
FARMER_833,Ayoola,Nwosu,07085955407,21,Female,Bauchi,Tertiary,6,True,7769073362,Fidelity Bank,High,False,True
FARMER_834,Amina,Umeh,09038066359,23,Female,Akwa Ibom,Primary,1,True,1576085308,First Bank,Medium,False,True
FARMER_835,Uchenna,Nwosu,08071086495,35,Male,Kaduna,None,5,True,5747098088,Jaiz Bank,Medium,True,True
FARMER_836,Kelechi,Adeyemi,08033064999,23,Female,Adamawa,Primary,9,True,4903076025,Sterling Bank,High,True,True
FARMER_837,Zainab,Danjuma,07032063009,34,Male,Zamfara,Secondary,5,True,1967031088,UBA,High,True,True
FARMER_838,Emeka,Ibe,09150227302,31,Male,Imo,None,6,True,8550460003,First Bank,Medium,True,True
FARMER_839,Amina,Ogbonna,09157276144,28,Female,Enugu,Secondary,3,True,5218957793,Union Bank,High,True,False
FARMER_840,Emeka,Balogun,08059630314,19,Female,Ogun,Primary,8,True,9760928015,First Bank,Medium,True,True
FARMER_841,Halima,Ogundipe,09154547864,20,Female,Niger,Primary,10,False,,,High,True,False
FARMER_842,Amina,Danjuma,08180596679,28,Male,Delta,None,11,False,,,Low,False,True
FARMER_843,Halima,Onwudiwe,09186524941,23,Female,Akwa Ibom,None,13,True,9088800928,Zenith Bank,Medium,False,True
FARMER_844,Femi,Ojo,07036324559,31,Male,Yobe,None,4,True,9435372030,Keystone Bank,Low,True,False
FARMER_845,Kelechi,Olatunji,09161406522,33,Female,Lagos,Secondary,4,True,8997776995,Jaiz Bank,High,True,False
FARMER_846,Amina,Danjuma,08147074780,24,Female,Kebbi,Primary,11,True,3036114800,Zenith Bank,Medium,True,True
FARMER_847,Ijeoma,Ogbonna,08178254662,25,Male,Osun,Primary,12,True,6166268911,Fidelity Bank,High,True,False
FARMER_848,Aishat,Danjuma,08082092640,33,Male,Katsina,Secondary,5,True,5775907278,Fidelity Bank,Medium,True,False
FARMER_849,Emeka,Ogundipe,08091146896,24,Female,Osun,None,14,False,,,High,False,True
FARMER_850,Chinedu,Adebayo,09133866968,26,Female,Ogun,Tertiary,10,False,,,Low,False,True
FARMER_851,Oluchi,Nwosu,08141010982,30,Female,Oyo,None,9,True,6567988876,Sterling Bank,Low,False,False
FARMER_852,Femi,Umeh,07066467134,18,Female,Nasarawa,Tertiary,13,True,7802010787,Access Bank,High,False,True
FARMER_853,Musa,Adedoyin,07044197440,25,Female,Kebbi,Tertiary,8,False,,,Low,False,True
FARMER_854,Ibrahim,Ayodele,09085258006,21,Male,Katsina,Secondary,7,False,,,Low,False,True
FARMER_855,Kelechi,Okafor,08189875524,20,Male,Abia,Primary,5,False,,,High,False,False
FARMER_856,Chijioke,Mohammed,09135799820,20,Male,Zamfara,Primary,9,True,5421650274,Access Bank,Medium,True,False
FARMER_857,Funke,Olatunji,08064308444,30,Male,Ekiti,Primary,9,True,8764107825,GTBank,High,True,False
FARMER_858,Ifeanyi,Ibrahim,08114417445,25,Female,Katsina,Primary,10,True,2804587890,Jaiz Bank,Medium,True,False
FARMER_859,Ibrahim,Umeh,08159874873,24,Male,Cross River,Secondary,10,True,1923526585,Access Bank,Low,False,False
FARMER_860,Oluchi,Ibe,08178677786,18,Male,Imo,Tertiary,2,True,4190160648,Polaris Bank,Low,True,False
FARMER_861,Chijioke,Ibe,09126041147,33,Male,Katsina,Primary,4,True,4431754768,Wema Bank,Low,True,False
FARMER_862,Ibrahim,Yusuf,09133200831,23,Female,Oyo,Tertiary,8,False,,,Low,True,False
FARMER_863,Chijioke,Olatunji,09160046122,24,Male,Kebbi,Secondary,13,False,,,Low,False,True
FARMER_864,Ijeoma,Olatunji,08157775888,29,Female,Edo,None,14,True,3038219442,FCMB,Medium,True,False
FARMER_865,Oluchi,Ayodele,09037944811,26,Male,Bayelsa,Secondary,1,False,,,Medium,False,False
FARMER_866,Funke,Ibrahim,09038016891,28,Female,Gombe,Primary,13,True,3550993643,Zenith Bank,Medium,False,False
FARMER_867,Amina,Okeke,09127748138,27,Male,Nasarawa,None,5,False,,,High,False,False
FARMER_868,Emeka,Adeyemi,09068447283,18,Female,Bauchi,Secondary,8,True,7375473529,Keystone Bank,Low,True,False
FARMER_869,Segun,Ibrahim,09161274627,35,Male,Cross River,Secondary,2,True,5996403387,Jaiz Bank,Low,True,False
FARMER_870,Amina,Ogundipe,09184284448,21,Female,Enugu,Tertiary,2,True,6003992711,First Bank,Low,True,True
FARMER_871,Ngozi,Okonkwo,09059477503,22,Female,Osun,Secondary,13,True,9337803883,Ecobank,High,True,True
FARMER_872,Uchenna,Adedoyin,08099107669,26,Male,Nasarawa,None,8,True,8419070372,UBA,High,True,True
FARMER_873,Uchenna,Okeke,08169978948,34,Female,Ondo,Secondary,10,True,7112906826,UBA,High,False,True
FARMER_874,Adaobi,Ojo,08057338961,20,Female,Kaduna,Primary,12,False,,,Low,True,True
FARMER_875,Uchenna,Ogundipe,08094257668,33,Male,Borno,Tertiary,9,True,1770018227,FCMB,Medium,False,True
FARMER_876,Kelechi,Nwachukwu,08097805378,22,Male,Kogi,None,7,True,1896088575,GTBank,High,False,True
FARMER_877,Femi,Ibe,09189205571,33,Female,Taraba,None,8,True,6818485563,Wema Bank,High,True,False
FARMER_878,Aishat,Alabi,08068528345,20,Male,Oyo,Secondary,5,True,1945226567,Zenith Bank,Medium,False,True
FARMER_879,Musa,Umeh,08168251794,32,Male,Taraba,Primary,1,True,5698513934,Wema Bank,High,False,False
FARMER_880,Musa,Ibe,08034989586,20,Male,Plateau,Tertiary,4,False,,,Medium,True,False
FARMER_881,Adaobi,Ogbonna,07013277675,31,Female,Bauchi,None,2,True,6886349788,Ecobank,Low,True,True
FARMER_882,Uchenna,Mohammed,09021517414,33,Female,Gombe,Tertiary,3,True,2759179813,FCMB,Medium,True,True
FARMER_883,Nneka,Alabi,08170084435,34,Female,Imo,Secondary,12,False,,,Medium,True,False
FARMER_884,Adaobi,Ibe,09187856969,35,Female,Plateau,Primary,3,True,1621896753,UBA,Low,False,False
FARMER_885,Bayo,Ojo,08178117178,35,Female,Plateau,Secondary,9,True,2355540234,Keystone Bank,High,True,True
FARMER_886,Ifeanyi,Ojo,09066401591,31,Female,Kano,Tertiary,13,False,,,Low,False,True
FARMER_887,Bayo,Adeyemi,08171325133,35,Female,Adamawa,Secondary,10,True,3015436506,Access Bank,High,True,True
FARMER_888,Ifeanyi,Adebayo,09124715088,32,Male,Kano,Tertiary,4,True,6308295617,FCMB,High,True,True
FARMER_889,Oluchi,Onwudiwe,07081705004,32,Female,Jigawa,None,2,False,,,Medium,True,True
FARMER_890,Aishat,Eze,08055974767,23,Female,Abia,None,3,True,1160879292,Polaris Bank,Low,True,True
FARMER_891,Tunde,Yusuf,09166761706,32,Male,Ondo,Secondary,3,True,8032217593,Union Bank,Medium,True,False
FARMER_892,Tunde,Okafor,08173930642,35,Male,Ondo,None,14,False,,,Low,True,False
FARMER_893,Halima,Obi,08148757751,21,Male,Kaduna,Tertiary,7,True,3925648632,UBA,Low,False,False
FARMER_894,Kelechi,Ayodele,08141650514,25,Female,Bayelsa,None,8,True,8791460002,Polaris Bank,Medium,False,False
FARMER_895,Kelechi,Onwudiwe,08061910727,32,Male,Borno,Primary,13,False,,,High,True,False
FARMER_896,Segun,Umeh,09080535493,20,Female,Kwara,Primary,11,False,,,High,True,False
FARMER_897,Funke,Umeh,08084832101,32,Female,Kano,Secondary,13,True,3254753540,Stanbic IBTC,Low,True,True
FARMER_898,Halima,Umeh,07061719609,30,Female,Enugu,Secondary,6,True,5095079815,First Bank,High,True,True
FARMER_899,Ibrahim,Okonkwo,08080033433,26,Male,Bauchi,Secondary,4,False,,,Medium,False,False
FARMER_900,Nneka,Obi,09060252559,19,Male,Sokoto,Secondary,6,False,,,Medium,False,False
FARMER_901,Segun,Ibe,09010444428,25,Female,Gombe,Tertiary,13,True,4249219509,UBA,Medium,False,True
FARMER_902,Emeka,Ibrahim,09015517615,34,Female,Benue,Tertiary,11,True,1126208046,GTBank,Low,True,True
FARMER_903,Chinedu,Eze,09080629397,30,Female,Gombe,Primary,1,True,7885753482,Union Bank,Low,False,False
FARMER_904,Funke,Nwosu,08189508966,18,Male,Benue,Tertiary,13,False,,,High,True,True
FARMER_905,Kemi,Onwudiwe,08020945833,19,Female,Niger,None,10,False,,,Medium,False,True
FARMER_906,Sola,Ojo,07085507533,32,Male,Enugu,Primary,8,False,,,Medium,True,False
FARMER_907,Ayoola,Mohammed,09068798258,29,Female,Enugu,Secondary,1,False,,,Low,True,True
FARMER_908,Amina,Okeke,08156972632,31,Male,Rivers,Secondary,5,True,0449740937,First Bank,Low,True,False
FARMER_909,Chijioke,Yusuf,08150660496,19,Female,Rivers,Tertiary,2,True,8518165182,Jaiz Bank,Low,True,False
FARMER_910,Ayoola,Alabi,08175643086,35,Male,Kano,Primary,6,False,,,Medium,False,True
FARMER_911,Ngozi,Danjuma,08068841936,24,Male,Yobe,Tertiary,9,False,,,Medium,False,True
FARMER_912,Kemi,Danjuma,09151760494,23,Male,Benue,Tertiary,5,True,5854771275,UBA,High,True,True
FARMER_913,Aishat,Ogundipe,07017767186,31,Male,Plateau,Tertiary,4,True,8973585604,Polaris Bank,Medium,False,True
FARMER_914,Femi,Eze,07012432972,25,Male,Akwa Ibom,Primary,14,False,,,High,True,False
FARMER_915,Aishat,Danjuma,08129612511,19,Male,Ondo,Secondary,2,True,9023212923,Wema Bank,High,True,True
FARMER_916,Nneka,Abubakar,08080102525,34,Female,Kwara,None,12,True,7590969731,GTBank,Medium,False,True
FARMER_917,Femi,Abubakar,09011696525,22,Female,Kebbi,Secondary,3,True,1032507057,UBA,High,False,True
FARMER_918,Oluchi,Ogbonna,09090466838,31,Female,Bayelsa,Primary,6,True,7290675978,Wema Bank,High,True,True
FARMER_919,Uchenna,Yusuf,08172643782,20,Female,Kwara,Secondary,8,True,6391647928,UBA,Low,True,True
FARMER_920,Adaobi,Olatunji,09019533388,22,Male,Kogi,Secondary,14,False,,,Medium,True,False
FARMER_921,Chijioke,Balogun,07019402136,33,Female,Delta,None,8,True,9351344453,Stanbic IBTC,High,False,True
FARMER_922,Ifeanyi,Okafor,09030407982,35,Male,Gombe,Secondary,5,True,4270255285,Stanbic IBTC,High,False,True
FARMER_923,Chinedu,Adedoyin,07042303797,34,Male,Ebonyi,Secondary,5,True,6717816088,Zenith Bank,High,True,True
FARMER_924,Bayo,Eze,09087650003,28,Male,Plateau,Secondary,10,False,,,Medium,False,False
FARMER_925,Chijioke,Adedoyin,08107080641,34,Female,Bayelsa,Tertiary,14,False,,,Low,True,True
FARMER_926,Tunde,Nwachukwu,08165230725,33,Male,Kwara,Primary,13,False,,,Low,True,False
FARMER_927,Ijeoma,Ojo,08034446166,19,Female,Rivers,Primary,3,False,,,Medium,False,False
FARMER_928,Femi,Eze,08064311507,21,Female,Edo,None,7,True,3000635027,Ecobank,Medium,True,False
FARMER_929,Femi,Ibe,08129153461,24,Female,Niger,Tertiary,13,True,9410960853,Wema Bank,Medium,True,True
FARMER_930,Oluchi,Alabi,07037034973,19,Female,Jigawa,Tertiary,6,True,9792463686,Zenith Bank,Medium,False,False
FARMER_931,Nneka,Obi,07061333056,23,Female,Ekiti,Secondary,1,True,3926049363,First Bank,Low,True,False
FARMER_932,Ayoola,Umeh,08162850396,34,Male,Osun,Primary,4,False,,,High,True,False
FARMER_933,Musa,Obi,08127366953,24,Male,Ekiti,None,6,True,9530111360,Stanbic IBTC,High,False,True
FARMER_934,Ayoola,Adebayo,08156414702,22,Female,Sokoto,Tertiary,11,False,,,Medium,False,False
FARMER_935,Oluchi,Adebayo,08036642478,22,Male,Yobe,Secondary,6,True,7541239186,Fidelity Bank,Medium,False,False
FARMER_936,Amina,Eze,09152193001,33,Female,Osun,None,11,True,9417401360,Union Bank,High,True,True
FARMER_937,Ngozi,Okonkwo,09124693912,26,Male,Lagos,Tertiary,14,True,6287809435,FCMB,Low,True,True
FARMER_938,Ayoola,Adeyemi,07018735108,22,Male,Adamawa,None,12,True,5657073623,Ecobank,Medium,False,False
FARMER_939,Oluchi,Nwachukwu,09030637193,25,Male,Yobe,Tertiary,12,True,9489589994,GTBank,Medium,True,True
FARMER_940,Kelechi,Nwosu,09023315764,26,Male,Jigawa,None,3,True,8031344885,Wema Bank,Low,True,False
FARMER_941,Zainab,Okonkwo,08101811563,22,Male,Bauchi,Tertiary,6,True,8234732524,Zenith Bank,Low,True,True
FARMER_942,Tunde,Ojo,08189206157,27,Male,Kaduna,Tertiary,12,True,3882898671,Access Bank,Low,True,True
FARMER_943,Femi,Nwosu,08072621554,19,Male,Jigawa,None,10,True,7246076763,UBA,Medium,True,False
FARMER_944,Musa,Onwudiwe,08147761387,26,Male,Plateau,Tertiary,6,True,6282835974,Access Bank,Low,False,True
FARMER_945,Ayoola,Obi,09054433674,28,Male,Katsina,Tertiary,12,True,3515951626,GTBank,Medium,False,False
FARMER_946,Uchenna,Obi,09015676284,21,Male,Delta,Tertiary,9,True,9562744082,Fidelity Bank,Medium,True,False
FARMER_947,Femi,Nwosu,09023385935,19,Male,Zamfara,None,9,True,0828783071,Fidelity Bank,Low,False,False
FARMER_948,Ngozi,Okafor,07037252053,23,Male,Kebbi,None,2,True,5845289462,Wema Bank,High,False,False
FARMER_949,Halima,Okonkwo,09084483312,31,Male,Ekiti,Tertiary,4,True,9340281485,Union Bank,Low,False,False
FARMER_950,Emeka,Adeyemi,08103085679,18,Female,Imo,Tertiary,9,True,2310958080,Polaris Bank,High,True,True
FARMER_951,Tunde,Eze,09031353627,35,Male,Cross River,None,14,True,4081833928,Union Bank,Low,True,False
FARMER_952,Kelechi,Balogun,09011618752,24,Male,Kwara,Secondary,13,True,5459800284,Polaris Bank,Low,True,True
FARMER_953,Femi,Obi,08052399870,18,Male,Enugu,Tertiary,4,True,3745808376,First Bank,Medium,True,True
FARMER_954,Aishat,Okeke,09169982722,18,Male,Borno,Secondary,8,False,,,Medium,True,False
FARMER_955,Musa,Okafor,09097473176,18,Male,Zamfara,None,10,True,4147844446,Keystone Bank,Medium,True,False
FARMER_956,Funke,Balogun,07084801837,21,Male,Kaduna,Tertiary,12,True,6611183021,UBA,Medium,True,True
FARMER_957,Ibrahim,Mohammed,09138834647,21,Female,Ogun,Secondary,3,False,,,Medium,True,True
FARMER_958,Zainab,Mohammed,08053079193,35,Female,Osun,None,3,True,4255991729,Union Bank,Medium,True,False
FARMER_959,Aishat,Adeyemi,08099235115,28,Female,Benue,Secondary,9,False,,,Medium,True,True
FARMER_960,Chijioke,Ibrahim,09086316186,18,Male,Nasarawa,Primary,11,True,4509594008,Ecobank,High,False,False
FARMER_961,Zainab,Ogundipe,08061092260,27,Male,Ebonyi,None,10,True,8388249576,GTBank,High,True,False
FARMER_962,Nneka,Eze,08163039391,26,Male,Enugu,Primary,8,False,,,Medium,False,True
FARMER_963,Sola,Obi,08174098124,21,Female,Katsina,None,1,True,4751028329,Fidelity Bank,High,False,True
FARMER_964,Aishat,Eze,07041532742,23,Male,Borno,None,10,True,6602211001,Union Bank,Low,False,False
FARMER_965,Chijioke,Mohammed,07064862354,33,Male,Akwa Ibom,Tertiary,14,True,5826392947,Fidelity Bank,High,False,True
FARMER_966,Ngozi,Onwudiwe,09095728477,19,Female,Ogun,Primary,2,True,7522205537,UBA,Medium,False,True
FARMER_967,Ijeoma,Onwudiwe,08053884164,35,Female,Ondo,Primary,3,True,0990630734,Sterling Bank,High,True,True
FARMER_968,Aishat,Balogun,09159153928,27,Male,Kogi,Primary,14,True,7132901964,UBA,Low,False,True
FARMER_969,Ifeanyi,Onwudiwe,09018560799,34,Male,Jigawa,None,11,False,,,High,False,True
FARMER_970,Ibrahim,Ibe,08179590173,30,Male,Taraba,Primary,2,False,,,Medium,False,True
FARMER_971,Tunde,Ibrahim,09081200664,35,Male,Ekiti,Primary,3,True,2981283202,Union Bank,Low,True,False
FARMER_972,Kemi,Yusuf,08157830193,30,Female,Edo,Tertiary,8,False,,,Low,True,False
FARMER_973,Ngozi,Balogun,09094052918,34,Male,Bauchi,Secondary,11,True,5582701490,First Bank,High,False,False
FARMER_974,Halima,Obi,08021012530,22,Male,Ebonyi,Secondary,11,True,8630930109,First Bank,Low,False,True
FARMER_975,Femi,Umeh,08036132062,28,Female,Ebonyi,Primary,12,False,,,Low,False,True
FARMER_976,Ifeanyi,Okeke,08168867833,24,Male,Oyo,Primary,14,False,,,Low,True,False
FARMER_977,Femi,Balogun,08165032291,27,Male,Oyo,Primary,6,False,,,Medium,True,False
FARMER_978,Nneka,Abubakar,08064931628,34,Female,Ekiti,Primary,14,True,6763580516,Sterling Bank,Low,True,False
FARMER_979,Amina,Yusuf,08027058366,32,Female,Enugu,Secondary,7,True,2993572548,Sterling Bank,High,True,False
FARMER_980,Femi,Ibrahim,08099123143,35,Male,Lagos,Tertiary,10,False,,,High,True,False
FARMER_981,Bayo,Balogun,09152262608,19,Female,Rivers,None,13,True,4289183628,Fidelity Bank,Low,True,True
FARMER_982,Bayo,Balogun,08173591598,21,Female,Rivers,Primary,10,True,8548151985,Jaiz Bank,High,True,False
FARMER_983,Chijioke,Onwudiwe,08022036397,20,Male,FCT,Primary,6,True,9513667760,Keystone Bank,Low,True,False
FARMER_984,Sola,Adedoyin,07033683843,24,Female,Gombe,Secondary,1,False,,,High,True,False
FARMER_985,Kelechi,Ojo,09083625926,35,Male,Bayelsa,Primary,11,True,3005578682,Stanbic IBTC,Low,False,False
FARMER_986,Ibrahim,Balogun,09063776032,27,Male,Lagos,Tertiary,3,True,4170725517,Fidelity Bank,Low,False,False
FARMER_987,Kemi,Adebayo,07063627948,24,Male,FCT,Tertiary,13,True,7512422348,Sterling Bank,Low,False,True
FARMER_988,Funke,Eze,07032675962,25,Male,Anambra,Primary,1,True,9336728500,Wema Bank,Medium,True,False
FARMER_989,Emeka,Obi,08062732099,23,Female,Anambra,Secondary,12,False,,,High,False,False
FARMER_990,Ijeoma,Okeke,07016334080,18,Male,Osun,Primary,10,True,7647374443,Jaiz Bank,Low,True,False
FARMER_991,Amina,Mohammed,08120991157,21,Male,Sokoto,Primary,12,True,1271512584,Union Bank,Medium,False,False
FARMER_992,Oluchi,Adedoyin,07082073721,31,Male,Niger,Secondary,9,True,6002339536,Ecobank,Medium,False,True
FARMER_993,Ngozi,Okeke,09023592849,34,Male,Oyo,Tertiary,13,True,4278416348,Zenith Bank,Low,True,False
FARMER_994,Emeka,Danjuma,09053145778,35,Female,Plateau,None,9,True,1329974270,GTBank,Low,False,False
FARMER_995,Funke,Adebayo,07040387951,28,Female,Cross River,Primary,5,True,1171143898,Zenith Bank,Low,True,False
FARMER_996,Aishat,Ogbonna,08082443601,31,Female,Borno,Tertiary,4,True,6219603932,GTBank,Low,True,True
FARMER_997,Chinedu,Adebayo,07041908734,26,Male,Enugu,Primary,12,True,3638989459,UBA,Low,False,False
FARMER_998,Segun,Okonkwo,08179934654,32,Female,Rivers,None,9,False,,,High,True,True
FARMER_999,Nneka,Umeh,08139191797,29,Female,Kogi,Secondary,9,False,,,Low,True,False
FARMER_1000,Segun,Okafor,08115466697,27,Male,Katsina,Tertiary,3,True,2794974086,Wema Bank,Low,False,True
FARMER_1001,Emeka,Ogbonna,09024937061,23,Female,Edo,None,5,True,0970570243,Fidelity Bank,High,True,False
FARMER_1002,Emeka,Onwudiwe,09099125611,23,Male,Adamawa,Primary,3,False,,,Medium,False,True
FARMER_1003,Musa,Ogbonna,08146935951,25,Female,Ekiti,None,10,True,6570742330,Sterling Bank,High,False,True
FARMER_1004,Adaobi,Ibe,08181465585,18,Female,Anambra,Tertiary,2,True,6206059553,Polaris Bank,Medium,True,False
FARMER_1005,Ifeanyi,Ogbonna,08177981578,34,Female,Kano,Secondary,1,False,,,Medium,True,True
FARMER_1006,Uchenna,Ibe,09017933980,34,Female,Enugu,Primary,12,True,0037550320,Ecobank,High,True,False
FARMER_1007,Oluchi,Nwachukwu,08107442411,32,Male,Osun,Secondary,10,True,2076779440,Keystone Bank,Low,True,False
FARMER_1008,Musa,Nwachukwu,07031194810,24,Male,Ondo,Secondary,2,True,0625416956,Stanbic IBTC,Medium,True,False
FARMER_1009,Kemi,Danjuma,08088198491,20,Female,Borno,None,8,True,2940774288,Wema Bank,Low,True,True
FARMER_1010,Musa,Umeh,08020010024,28,Male,Edo,None,11,False,,,High,True,False
FARMER_1011,Tunde,Okeke,09030296702,26,Female,Nasarawa,Tertiary,8,True,1025027422,FCMB,Medium,True,True
FARMER_1012,Kelechi,Okeke,08033592476,27,Female,Adamawa,Tertiary,3,True,8382616148,Ecobank,Low,False,False
FARMER_1013,Bayo,Abubakar,08153898963,19,Female,Enugu,Secondary,7,False,,,Medium,False,False
FARMER_1014,Funke,Abubakar,08169880848,18,Female,Bayelsa,Tertiary,7,False,,,Medium,False,True
FARMER_1015,Ifeanyi,Adeyemi,07030159724,33,Female,Oyo,Secondary,2,True,2565654825,GTBank,High,True,True
FARMER_1016,Oluchi,Obi,07045606936,35,Female,Imo,Primary,9,True,3409282763,Zenith Bank,Low,True,True
FARMER_1017,Emeka,Danjuma,08139762477,34,Male,Lagos,Secondary,3,True,8343160137,Wema Bank,Low,False,False
FARMER_1018,Amina,Ayodele,08114999897,23,Male,Plateau,Tertiary,2,False,,,Medium,True,True
FARMER_1019,Ijeoma,Ayodele,09126788770,31,Female,Edo,Tertiary,12,True,0553753680,Keystone Bank,Low,True,False
FARMER_1020,Uchenna,Alabi,09137365814,32,Male,Ekiti,Secondary,3,True,1911716696,GTBank,Medium,False,False
FARMER_1021,Ifeanyi,Mohammed,09064521961,31,Female,Kaduna,None,2,True,3410427703,FCMB,High,True,False
FARMER_1022,Femi,Alabi,08061997224,20,Male,Lagos,Secondary,8,True,0543853502,Fidelity Bank,High,True,False
FARMER_1023,Emeka,Mohammed,09066964732,29,Male,Oyo,Secondary,5,True,3388643899,Jaiz Bank,Low,False,True
FARMER_1024,Nneka,Ayodele,08106377365,19,Male,Zamfara,None,3,True,8550838137,Polaris Bank,High,False,False
FARMER_1025,Chijioke,Ogbonna,08188210079,20,Female,Lagos,Primary,5,True,4692991042,Ecobank,High,True,False
FARMER_1026,Oluchi,Adedoyin,09065133735,35,Male,Gombe,None,11,True,3871019544,Zenith Bank,Low,True,False
FARMER_1027,Emeka,Ojo,08128933675,18,Female,Kogi,Tertiary,11,True,8120555668,Ecobank,Medium,True,True
FARMER_1028,Kelechi,Danjuma,07011083822,23,Female,Enugu,None,8,True,3128500211,First Bank,High,False,True
FARMER_1029,Aishat,Adeyemi,09091278803,22,Female,Bayelsa,Tertiary,7,False,,,Low,True,True
